Entity,Code,Year,"Daily smoking prevalence - both (IHME, GHDx (2012))",Population
Sweden,SWE,1995,22.299999,8826299
Sweden,SWE,1996,21.5,8840329
Sweden,SWE,1997,20.700001,8845524
Sweden,SWE,1998,19.9,8850606
Sweden,SWE,1999,19.299999,8857691
Sweden,SWE,2000,18.6,8872100
Sweden,SWE,2001,17.799999,8896018
Sweden,SWE,2002,16.799999,8925044
Sweden,SWE,2003,15.7,8958432
Sweden,SWE,2004,14.6,8993806
Sweden,SWE,2005,13.7,9029770
Sweden,SWE,2006,13.1,9080626
Sweden,SWE,2007,12.8,9148277
Sweden,SWE,2008,12.6,9219903
Sweden,SWE,2009,12.7,9298738
Sweden,SWE,2010,13.0,9378234
Sweden,SWE,2011,13.2,9449262
Sweden,SWE,2012,13.6,9519479
Switzerland,CHE,1980,27.700001,6319848
Switzerland,CHE,1981,27.4,6354561
Switzerland,CHE,1982,27.299999,6391805
Switzerland,CHE,1983,27.299999,6419309
Switzerland,CHE,1984,27.200001,6442418
Switzerland,CHE,1985,27.1,6470959
Switzerland,CHE,1986,27.1,6504748
Switzerland,CHE,1987,27.299999,6545771
Switzerland,CHE,1988,27.6,6594145
Switzerland,CHE,1989,27.799999,6647786
Switzerland,CHE,1990,28.0,6713167
Switzerland,CHE,1991,28.299999,6796942
Switzerland,CHE,1992,28.6,6875049
Switzerland,CHE,1993,29.1,6938107
Switzerland,CHE,1994,29.5,6993594
Switzerland,CHE,1995,30.0,7040481
Switzerland,CHE,1996,30.6,7071884
Switzerland,CHE,1997,30.700001,7089163
Switzerland,CHE,1998,30.4,7110294
Switzerland,CHE,1999,29.5,7144118
Switzerland,CHE,2000,28.0,7184003
Switzerland,CHE,2001,26.4,7226391
Switzerland,CHE,2002,25.0,7278744
Switzerland,CHE,2003,23.6,7333450
Switzerland,CHE,2004,22.4,7384196
Switzerland,CHE,2005,21.4,7431824
Switzerland,CHE,2006,20.6,7478514
Switzerland,CHE,2007,19.9,7545386
Switzerland,CHE,2008,19.6,7641729
Switzerland,CHE,2009,19.5,7737642
Switzerland,CHE,2010,19.6,7825751
Switzerland,CHE,2011,19.700001,7914378
Switzerland,CHE,2012,19.799999,7998927
Syria,SYR,1980,18.4,8957664
Syria,SYR,1981,18.1,9260188
Syria,SYR,1982,17.799999,9572514
Syria,SYR,1983,17.6,9904814
Syria,SYR,1984,17.4,10258406
Syria,SYR,1985,17.200001,10625673
Syria,SYR,1986,17.1,11002841
Syria,SYR,1987,17.0,11388916
Syria,SYR,1988,16.9,11782268
Syria,SYR,1989,16.9,12179070
Syria,SYR,1990,16.9,12579212
Syria,SYR,1991,16.799999,12980822
Syria,SYR,1992,16.799999,13385570
Syria,SYR,1993,16.700001,13795689
Syria,SYR,1994,16.6,14208585
Syria,SYR,1995,16.6,14616805
Syria,SYR,1996,16.5,15018110
Syria,SYR,1997,16.5,15417539
Syria,SYR,1998,16.5,15820409
Syria,SYR,1999,16.5,16228063
Syria,SYR,2000,16.5,16637884
Syria,SYR,2001,16.6,17051338
Syria,SYR,2002,16.6,17468335
Syria,SYR,2003,16.700001,17889297
Syria,SYR,2004,16.799999,18336880
Syria,SYR,2005,16.799999,18814088
Syria,SYR,2006,16.9,19637017
Syria,SYR,2007,17.0,20884137
Syria,SYR,2008,17.1,21636565
Syria,SYR,2009,17.1,21976971
Syria,SYR,2010,17.200001,22482418
Syria,SYR,2011,17.200001,22878103
Syria,SYR,2012,17.1,22759763
Taiwan,TWN,1980,21.6,18086522
Taiwan,TWN,1981,21.700001,18412828
Taiwan,TWN,1982,21.799999,18723986
Taiwan,TWN,1983,21.9,19022629
Taiwan,TWN,1984,22.0,19306762
Taiwan,TWN,1985,22.1,19571695
Taiwan,TWN,1986,22.299999,19805980
Taiwan,TWN,1987,22.4,20015821
Taiwan,TWN,1988,22.5,20223658
Taiwan,TWN,1989,22.700001,20418913
Taiwan,TWN,1990,22.799999,20594907
Taiwan,TWN,1991,23.0,20781752
Taiwan,TWN,1992,23.1,20982087
Taiwan,TWN,1993,23.200001,21174678
Taiwan,TWN,1994,23.299999,21357146
Taiwan,TWN,1995,23.299999,21534498
Taiwan,TWN,1996,23.4,21709270
Taiwan,TWN,1997,23.1,21885333
Taiwan,TWN,1998,22.799999,22049226
Taiwan,TWN,1999,22.6,22203788
Taiwan,TWN,2000,22.299999,22332874
Taiwan,TWN,2001,22.0,22446254
Taiwan,TWN,2002,21.4,22566899
Taiwan,TWN,2003,20.799999,22664130
Taiwan,TWN,2004,20.200001,22745433
Taiwan,TWN,2005,19.6,22824930
Taiwan,TWN,2006,19.1,22914644
Taiwan,TWN,2007,18.6,23006921
Taiwan,TWN,2008,18.1,23086237
Taiwan,TWN,2009,17.700001,23164354
Taiwan,TWN,2010,17.5,23224047
Taiwan,TWN,2011,17.4,23273078
Taiwan,TWN,2012,17.4,23345962
Tajikistan,TJK,1980,18.0,3995259
Tajikistan,TJK,1981,18.4,4109027
Tajikistan,TJK,1982,18.9,4227177
Tajikistan,TJK,1983,19.5,4350879
Tajikistan,TJK,1984,20.0,4480029
Tajikistan,TJK,1985,20.6,4619006
Tajikistan,TJK,1986,21.200001,4772148
Tajikistan,TJK,1987,21.700001,4939063
Tajikistan,TJK,1988,22.200001,5114988
Tajikistan,TJK,1989,22.6,5267255
Tajikistan,TJK,1990,23.0,5398774
Tajikistan,TJK,1991,23.1,5541200
Tajikistan,TJK,1992,22.5,5649397
Tajikistan,TJK,1993,21.700001,5725001
Tajikistan,TJK,1994,20.700001,5825371
Tajikistan,TJK,1995,19.6,5948587
Tajikistan,TJK,1996,18.5,6066524
Tajikistan,TJK,1997,17.700001,6139830
Tajikistan,TJK,1998,17.0,6176403
Tajikistan,TJK,1999,16.5,6208372
Tajikistan,TJK,2000,16.1,6284737
Tajikistan,TJK,2001,15.9,6407376
Tajikistan,TJK,2002,15.7,6531672
Tajikistan,TJK,2003,15.6,6658575
Tajikistan,TJK,2004,15.5,6790554
Tajikistan,TJK,2005,15.5,6924723
Tajikistan,TJK,2006,15.5,7057566
Tajikistan,TJK,2007,15.5,7194478
Tajikistan,TJK,2008,15.5,7338403
Tajikistan,TJK,2009,15.6,7490233
Tajikistan,TJK,2010,15.6,7652144
Tajikistan,TJK,2011,15.6,7824785
Tajikistan,TJK,2012,15.7,8014087
Tanzania,TZA,1980,11.6,19189770
Tanzania,TZA,1981,11.6,19784713
Tanzania,TZA,1982,11.6,20398573
Tanzania,TZA,1983,11.6,21079877
Tanzania,TZA,1984,11.6,21779067
Tanzania,TZA,1985,11.6,22501696
Tanzania,TZA,1986,11.6,23258959
Tanzania,TZA,1987,11.6,24030376
Tanzania,TZA,1988,11.6,24769690
Tanzania,TZA,1989,11.6,25438760
Tanzania,TZA,1990,11.5,26110209
Tanzania,TZA,1991,11.5,26780442
Tanzania,TZA,1992,11.5,27457597
Tanzania,TZA,1993,11.5,28332690
Tanzania,TZA,1994,11.5,29442357
Tanzania,TZA,1995,11.5,30383497
Tanzania,TZA,1996,11.6,30945758
Tanzania,TZA,1997,11.4,31578094
Tanzania,TZA,1998,11.2,32420462
Tanzania,TZA,1999,11.1,33300335
Tanzania,TZA,2000,11.0,34260142
Tanzania,TZA,2001,10.9,35198302
Tanzania,TZA,2002,10.8,36121301
Tanzania,TZA,2003,10.7,37089554
Tanzania,TZA,2004,10.6,38109667
Tanzania,TZA,2005,10.5,39182083
Tanzania,TZA,2006,10.3,40294901
Tanzania,TZA,2007,10.1,41435509
Tanzania,TZA,2008,9.8999996,42570728
Tanzania,TZA,2009,9.6999998,43633977
Tanzania,TZA,2010,9.5,44758489
Tanzania,TZA,2011,9.3999996,46029372
Tanzania,TZA,2012,9.3000002,47374259
Thailand,THA,1980,25.1,45650030
Thailand,THA,1981,25.1,46575852
Thailand,THA,1982,25.0,47494576
Thailand,THA,1983,25.0,48423308
Thailand,THA,1984,24.9,49351711
Thailand,THA,1985,24.9,50270753
Thailand,THA,1986,24.9,51177832
Thailand,THA,1987,24.9,52074109
Thailand,THA,1988,25.0,52969595
Thailand,THA,1989,25.0,53848956
Thailand,THA,1990,25.0,54738328
Thailand,THA,1991,25.0,55637437
Thailand,THA,1992,25.1,56528829
Thailand,THA,1993,25.1,57408199
Thailand,THA,1994,25.1,58260857
Thailand,THA,1995,25.1,59098229
Thailand,THA,1996,25.0,59920058
Thailand,THA,1997,24.299999,60724589
Thailand,THA,1998,23.6,61522633
Thailand,THA,1999,23.0,62299039
Thailand,THA,2000,22.4,63007813
Thailand,THA,2001,21.700001,63651139
Thailand,THA,2002,21.0,64266431
Thailand,THA,2003,20.299999,64868164
Thailand,THA,2004,19.9,65452051
Thailand,THA,2005,19.6,66017415
Thailand,THA,2006,19.4,66567685
Thailand,THA,2007,19.299999,67102389
Thailand,THA,2008,19.4,67619834
Thailand,THA,2009,19.4,68121076
Thailand,THA,2010,19.5,68579442
Thailand,THA,2011,19.6,69007211
Thailand,THA,2012,19.700001,69436091
Togo,TGO,1980,7.0999999,2920906
Togo,TGO,1981,7.0999999,3013043
Togo,TGO,1982,7.0999999,3115042
Togo,TGO,1983,7.0,3222901
Togo,TGO,1984,7.0,3332837
Togo,TGO,1985,6.9000001,3441099
Togo,TGO,1986,6.9000001,3547958
Togo,TGO,1987,6.8000002,3657512
Togo,TGO,1988,6.8000002,3769752
Togo,TGO,1989,6.6999998,3883413
Togo,TGO,1990,6.6999998,3998757
Togo,TGO,1991,6.5999999,4115569
Togo,TGO,1992,6.5,4233620
Togo,TGO,1993,6.4000001,4207462
Togo,TGO,1994,6.3000002,4222942
Togo,TGO,1995,6.3000002,4410834
Togo,TGO,1996,6.1999998,4577864
Togo,TGO,1997,6.0999999,4725037
Togo,TGO,1998,6.0999999,4860915
Togo,TGO,1999,6.0999999,5000270
Togo,TGO,2000,6.0,5140046
Togo,TGO,2001,6.0,5277387
Togo,TGO,2002,6.0,5413282
Togo,TGO,2003,6.0,5552170
Togo,TGO,2004,6.0,5696513
Togo,TGO,2005,6.0,5844638
Togo,TGO,2006,6.0,6010674
Togo,TGO,2007,6.0,6188349
Togo,TGO,2008,6.0,6368821
Togo,TGO,2009,6.0999999,6551867
Togo,TGO,2010,6.0999999,6732595
Togo,TGO,2011,6.0999999,6916477
Togo,TGO,2012,6.1999998,7100743
Tonga,TON,1980,32.099998,97784
Tonga,TON,1981,31.9,97930
Tonga,TON,1982,31.6,98000
Tonga,TON,1983,31.299999,98016
Tonga,TON,1984,31.1,98008
Tonga,TON,1985,30.9,98000
Tonga,TON,1986,30.9,98025
Tonga,TON,1987,31.0,98394
Tonga,TON,1988,31.1,98985
Tonga,TON,1989,31.200001,99418
Tonga,TON,1990,31.299999,99718
Tonga,TON,1991,31.4,99911
Tonga,TON,1992,31.4,100045
Tonga,TON,1993,31.4,100120
Tonga,TON,1994,31.299999,100187
Tonga,TON,1995,31.299999,100237
Tonga,TON,1996,31.200001,100294
Tonga,TON,1997,31.200001,100691
Tonga,TON,1998,31.4,101407
Tonga,TON,1999,31.6,102057
Tonga,TON,2000,31.799999,102694
Tonga,TON,2001,32.200001,103306
Tonga,TON,2002,32.599998,103887
Tonga,TON,2003,33.0,104479
Tonga,TON,2004,33.599998,105088
Tonga,TON,2005,34.799999,105683
Tonga,TON,2006,35.900002,106266
Tonga,TON,2007,35.700001,106744
Tonga,TON,2008,35.299999,107036
Tonga,TON,2009,34.799999,107219
Tonga,TON,2010,34.299999,107415
Tonga,TON,2011,33.900002,107584
Tonga,TON,2012,33.5,107476
Trinidad and Tobago,TTO,1980,21.4,1121749
Trinidad and Tobago,TTO,1981,20.4,1135140
Trinidad and Tobago,TTO,1982,19.700001,1147932
Trinidad and Tobago,TTO,1983,19.299999,1160537
Trinidad and Tobago,TTO,1984,19.1,1172985
Trinidad and Tobago,TTO,1985,19.0,1187369
Trinidad and Tobago,TTO,1986,19.0,1203132
Trinidad and Tobago,TTO,1987,19.0,1217366
Trinidad and Tobago,TTO,1988,19.1,1230069
Trinidad and Tobago,TTO,1989,19.200001,1241605
Trinidad and Tobago,TTO,1990,19.200001,1252214
Trinidad and Tobago,TTO,1991,19.200001,1262175
Trinidad and Tobago,TTO,1992,19.1,1271682
Trinidad and Tobago,TTO,1993,19.1,1280473
Trinidad and Tobago,TTO,1994,19.0,1288353
Trinidad and Tobago,TTO,1995,18.700001,1295166
Trinidad and Tobago,TTO,1996,18.5,1300937
Trinidad and Tobago,TTO,1997,18.200001,1305837
Trinidad and Tobago,TTO,1998,18.0,1310225
Trinidad and Tobago,TTO,1999,17.799999,1314711
Trinidad and Tobago,TTO,2000,17.6,1319781
Trinidad and Tobago,TTO,2001,17.5,1325573
Trinidad and Tobago,TTO,2002,17.5,1332017
Trinidad and Tobago,TTO,2003,17.299999,1338719
Trinidad and Tobago,TTO,2004,17.200001,1345386
Trinidad and Tobago,TTO,2005,17.200001,1352040
Trinidad and Tobago,TTO,2006,17.1,1358706
Trinidad and Tobago,TTO,2007,17.0,1365382
Trinidad and Tobago,TTO,2008,17.0,1372090
Trinidad and Tobago,TTO,2009,17.1,1379056
Trinidad and Tobago,TTO,2010,17.200001,1386657
Trinidad and Tobago,TTO,2011,17.4,1394990
Trinidad and Tobago,TTO,2012,17.6,1403815
Tunisia,TUN,1980,20.6,6606195
Tunisia,TUN,1981,20.700001,6758293
Tunisia,TUN,1982,20.799999,6908648
Tunisia,TUN,1983,21.0,7053799
Tunisia,TUN,1984,21.1,7220050
Tunisia,TUN,1985,21.299999,7409907
Tunisia,TUN,1986,21.5,7600300
Tunisia,TUN,1987,21.6,7789990
Tunisia,TUN,1988,21.799999,7974447
Tunisia,TUN,1989,21.9,8151665
Tunisia,TUN,1990,22.0,8324509
Tunisia,TUN,1991,22.1,8501827
Tunisia,TUN,1992,22.200001,8682509
Tunisia,TUN,1993,22.200001,8857916
Tunisia,TUN,1994,22.200001,9018446
Tunisia,TUN,1995,22.200001,9161263
Tunisia,TUN,1996,22.299999,9294433
Tunisia,TUN,1997,22.799999,9421273
Tunisia,TUN,1998,23.200001,9541671
Tunisia,TUN,1999,23.6,9655966
Tunisia,TUN,2000,23.9,9764940
Tunisia,TUN,2001,24.200001,9869680
Tunisia,TUN,2002,24.200001,9971522
Tunisia,TUN,2003,24.200001,10071637
Tunisia,TUN,2004,24.1,10166169
Tunisia,TUN,2005,24.0,10255475
Tunisia,TUN,2006,24.0,10346408
Tunisia,TUN,2007,24.0,10441705
Tunisia,TUN,2008,24.1,10542637
Tunisia,TUN,2009,24.200001,10650682
Tunisia,TUN,2010,24.299999,10765982
Tunisia,TUN,2011,24.4,10886041
Tunisia,TUN,2012,24.5,11009650
Turkey,TUR,1980,28.0,45408816
Turkey,TUR,1981,27.799999,46321190
Turkey,TUR,1982,27.799999,47322103
Turkey,TUR,1983,27.700001,48447413
Turkey,TUR,1984,27.700001,49574064
Turkey,TUR,1985,27.700001,50687118
Turkey,TUR,1986,27.700001,51777769
Turkey,TUR,1987,27.6,52843669
Turkey,TUR,1988,27.6,53909627
Turkey,TUR,1989,27.700001,54976718
Turkey,TUR,1990,27.6,56015626
Turkey,TUR,1991,27.6,57009892
Turkey,TUR,1992,27.700001,57990120
Turkey,TUR,1993,27.700001,58999167
Turkey,TUR,1994,27.9,60033831
Turkey,TUR,1995,28.1,61024501
Turkey,TUR,1996,28.299999,61951134
Turkey,TUR,1997,28.700001,62852969
Turkey,TUR,1998,28.9,63734384
Turkey,TUR,1999,29.299999,64591916
Turkey,TUR,2000,29.5,65425958
Turkey,TUR,2001,29.799999,66245126
Turkey,TUR,2002,30.1,67048793
Turkey,TUR,2003,30.299999,67831736
Turkey,TUR,2004,30.6,68592621
Turkey,TUR,2005,30.6,69329555
Turkey,TUR,2006,30.1,70045352
Turkey,TUR,2007,29.5,70750595
Turkey,TUR,2008,28.799999,71562344
Turkey,TUR,2009,28.299999,72464845
Turkey,TUR,2010,27.5,73346766
Turkey,TUR,2011,26.9,74215200
Turkey,TUR,2012,26.5,75197195
Turkmenistan,TKM,1980,20.4,2832201
Turkmenistan,TKM,1981,20.4,2907194
Turkmenistan,TKM,1982,20.4,2985567
Turkmenistan,TKM,1983,20.5,3067535
Turkmenistan,TKM,1984,20.5,3154080
Turkmenistan,TKM,1985,20.5,3247542
Turkmenistan,TKM,1986,20.5,3347814
Turkmenistan,TKM,1987,20.4,3452736
Turkmenistan,TKM,1988,20.4,3559364
Turkmenistan,TKM,1989,20.299999,3662465
Turkmenistan,TKM,1990,20.200001,3760561
Turkmenistan,TKM,1991,20.200001,3855900
Turkmenistan,TKM,1992,20.4,3944689
Turkmenistan,TKM,1993,20.5,4032415
Turkmenistan,TKM,1994,20.799999,4116662
Turkmenistan,TKM,1995,21.200001,4191210
Turkmenistan,TKM,1996,21.5,4263817
Turkmenistan,TKM,1997,22.0,4336733
Turkmenistan,TKM,1998,22.4,4410512
Turkmenistan,TKM,1999,22.6,4492174
Turkmenistan,TKM,2000,22.700001,4582676
Turkmenistan,TKM,2001,22.6,4675414
Turkmenistan,TKM,2002,22.4,4769472
Turkmenistan,TKM,2003,22.200001,4863871
Turkmenistan,TKM,2004,21.9,4958093
Turkmenistan,TKM,2005,21.5,5052259
Turkmenistan,TKM,2006,21.1,5147104
Turkmenistan,TKM,2007,20.700001,5244047
Turkmenistan,TKM,2008,20.4,5345034
Turkmenistan,TKM,2009,20.1,5451596
Turkmenistan,TKM,2010,19.799999,5564355
Turkmenistan,TKM,2011,19.6,5683413
Turkmenistan,TKM,2012,19.5,5808547
Uganda,UGA,1980,12.3,13275750
Uganda,UGA,1981,12.3,13556457
Uganda,UGA,1982,12.3,13873636
Uganda,UGA,1983,12.4,14221891
Uganda,UGA,1984,12.4,14607680
Uganda,UGA,1985,12.5,15023680
Uganda,UGA,1986,12.5,15467581
Uganda,UGA,1987,12.6,15954164
Uganda,UGA,1988,12.6,16470484
Uganda,UGA,1989,12.7,17010704
Uganda,UGA,1990,12.7,17569895
Uganda,UGA,1991,12.8,18155901
Uganda,UGA,1992,12.8,18785037
Uganda,UGA,1993,12.9,19445160
Uganda,UGA,1994,12.9,20108803
Uganda,UGA,1995,12.9,20665674
Uganda,UGA,1996,12.9,21231553
Uganda,UGA,1997,12.7,21856044
Uganda,UGA,1998,12.5,22515809
Uganda,UGA,1999,12.2,23257278
Uganda,UGA,2000,12.0,24000157
Uganda,UGA,2001,11.7,24745678
Uganda,UGA,2002,11.2,25532870
Uganda,UGA,2003,10.7,26352121
Uganda,UGA,2004,10.2,27154512
Uganda,UGA,2005,9.8000002,27963287
Uganda,UGA,2006,9.3999996,28794005
Uganda,UGA,2007,9.1000004,29653438
Uganda,UGA,2008,8.6999998,30539547
Uganda,UGA,2009,8.3000002,31451146
Uganda,UGA,2010,8.1000004,32390800
Uganda,UGA,2011,7.8000002,33354540
Uganda,UGA,2012,7.8000002,34337433
Ukraine,UKR,1980,31.6,49955148
Ukraine,UKR,1981,31.5,50189280
Ukraine,UKR,1982,31.5,50402724
Ukraine,UKR,1983,31.4,50637026
Ukraine,UKR,1984,31.299999,50887600
Ukraine,UKR,1985,31.200001,51108771
Ukraine,UKR,1986,31.1,51318737
Ukraine,UKR,1987,30.9,51515727
Ukraine,UKR,1988,30.799999,51724853
Ukraine,UKR,1989,30.6,51917826
Ukraine,UKR,1990,30.5,52054094
Ukraine,UKR,1991,30.299999,52170967
Ukraine,UKR,1992,30.200001,52323675
Ukraine,UKR,1993,30.200001,52350122
Ukraine,UKR,1994,30.1,52076000
Ukraine,UKR,1995,30.0,51665535
Ukraine,UKR,1996,29.9,51226110
Ukraine,UKR,1997,29.799999,50786882
Ukraine,UKR,1998,29.799999,50379728
Ukraine,UKR,1999,29.9,49976444
Ukraine,UKR,2000,30.1,49556655
Ukraine,UKR,2001,30.6,49106855
Ukraine,UKR,2002,31.0,48677280
Ukraine,UKR,2003,31.1,48315132
Ukraine,UKR,2004,31.299999,47979502
Ukraine,UKR,2005,31.299999,47585558
Ukraine,UKR,2006,30.4,47278690
Ukraine,UKR,2007,29.299999,47062802
Ukraine,UKR,2008,28.299999,46819168
Ukraine,UKR,2009,27.4,46623732
Ukraine,UKR,2010,26.799999,46456002
Ukraine,UKR,2011,26.6,46307852
Ukraine,UKR,2012,26.5,46210051
United Arab Emirates,ARE,1980,19.6,1015709
United Arab Emirates,ARE,1981,19.5,1099863
United Arab Emirates,ARE,1982,19.299999,1166384
United Arab Emirates,ARE,1983,19.1,1235309
United Arab Emirates,ARE,1984,18.9,1306007
United Arab Emirates,ARE,1985,18.700001,1377918
United Arab Emirates,ARE,1986,18.700001,1467383
United Arab Emirates,ARE,1987,18.700001,1574258
United Arab Emirates,ARE,1988,18.700001,1681795
United Arab Emirates,ARE,1989,18.799999,1789858
United Arab Emirates,ARE,1990,18.799999,1898221
United Arab Emirates,ARE,1991,18.9,2006631
United Arab Emirates,ARE,1992,19.0,2114740
United Arab Emirates,ARE,1993,19.1,2222099
United Arab Emirates,ARE,1994,19.1,2328192
United Arab Emirates,ARE,1995,19.1,2434666
United Arab Emirates,ARE,1996,18.799999,2597571
United Arab Emirates,ARE,1997,18.200001,2817411
United Arab Emirates,ARE,1998,17.4,3040434
United Arab Emirates,ARE,1999,16.700001,3266012
United Arab Emirates,ARE,2000,16.1,3493584
United Arab Emirates,ARE,2001,15.5,3723596
United Arab Emirates,ARE,2002,15.1,3956828
United Arab Emirates,ARE,2003,14.8,4192465
United Arab Emirates,ARE,2004,14.8,4428966
United Arab Emirates,ARE,2005,14.8,4664796
United Arab Emirates,ARE,2006,14.8,5009106
United Arab Emirates,ARE,2007,14.9,5624639
United Arab Emirates,ARE,2008,15.0,6302669
United Arab Emirates,ARE,2009,15.2,6707063
United Arab Emirates,ARE,2010,15.3,6938372
United Arab Emirates,ARE,2011,15.6,7199437
United Arab Emirates,ARE,2012,15.8,7497124
United Kingdom,GBR,1980,36.900002,56282102
United Kingdom,GBR,1981,36.400002,56304591
United Kingdom,GBR,1982,35.700001,56292761
United Kingdom,GBR,1983,34.900002,56332059
United Kingdom,GBR,1984,34.0,56451312
United Kingdom,GBR,1985,33.099998,56606416
United Kingdom,GBR,1986,32.200001,56751925
United Kingdom,GBR,1987,31.299999,56886020
United Kingdom,GBR,1988,30.4,57026540
United Kingdom,GBR,1989,29.799999,57182137
United Kingdom,GBR,1990,29.299999,57367867
United Kingdom,GBR,1991,29.0,57555199
United Kingdom,GBR,1992,28.799999,57719272
United Kingdom,GBR,1993,28.6,57861036
United Kingdom,GBR,1994,28.5,58003200
United Kingdom,GBR,1995,28.4,58154632
United Kingdom,GBR,1996,28.299999,58298563
United Kingdom,GBR,1997,28.1,58447090
United Kingdom,GBR,1998,27.9,58626822
United Kingdom,GBR,1999,27.6,58838660
United Kingdom,GBR,2000,27.1,59057336
United Kingdom,GBR,2001,26.6,59288095
United Kingdom,GBR,2002,26.0,59540763
United Kingdom,GBR,2003,25.299999,59820385
United Kingdom,GBR,2004,24.5,60169964
United Kingdom,GBR,2005,23.700001,60596108
United Kingdom,GBR,2006,22.9,61051093
United Kingdom,GBR,2007,22.0,61535860
United Kingdom,GBR,2008,21.299999,62027303
United Kingdom,GBR,2009,20.799999,62506221
United Kingdom,GBR,2010,20.4,63006484
United Kingdom,GBR,2011,20.1,63509285
United Kingdom,GBR,2012,20.1,63960487
United States,USA,1980,29.700001,229858654
United States,USA,1981,29.299999,232201613
United States,USA,1982,29.200001,234583158
United States,USA,1983,28.799999,236986362
United States,USA,1984,28.1,239353968
United States,USA,1985,27.299999,241690439
United States,USA,1986,26.6,243953810
United States,USA,1987,26.0,246161292
United States,USA,1988,25.4,248393235
United States,USA,1989,24.799999,250675047
United States,USA,1990,24.200001,253373385
United States,USA,1991,23.700001,256471425
United States,USA,1992,23.200001,259606020
United States,USA,1993,22.5,262633235
United States,USA,1994,21.9,265474811
United States,USA,1995,21.4,268205794
United States,USA,1996,21.0,270860696
United States,USA,1997,20.700001,273468014
United States,USA,1998,20.4,276119323
United States,USA,1999,20.0,278785482
United States,USA,2000,19.6,281484127
United States,USA,2001,19.200001,284279629
United States,USA,2002,18.700001,287084336
United States,USA,2003,18.4,289908091
United States,USA,2004,18.1,292786247
United States,USA,2005,17.799999,295716665
United States,USA,2006,17.5,298730210
United States,USA,2007,17.1,301844227
United States,USA,2008,16.700001,304970328
United States,USA,2009,16.4,308023451
United States,USA,2010,15.9,311062786
United States,USA,2011,15.6,314105078
United States,USA,2012,15.3,317115348
Uruguay,URY,1980,29.9,2951956
Uruguay,URY,1981,29.9,2963250
Uruguay,URY,1982,29.9,2975488
Uruguay,URY,1983,30.0,2988778
Uruguay,URY,1984,30.0,3002495
Uruguay,URY,1985,30.1,3017043
Uruguay,URY,1986,30.1,3032845
Uruguay,URY,1987,30.1,3049897
Uruguay,URY,1988,30.1,3067959
Uruguay,URY,1989,30.200001,3086255
Uruguay,URY,1990,30.200001,3104403
Uruguay,URY,1991,30.299999,3122358
Uruguay,URY,1992,30.299999,3139703
Uruguay,URY,1993,30.200001,3156351
Uruguay,URY,1994,30.1,3172839
Uruguay,URY,1995,29.9,3189438
Uruguay,URY,1996,29.6,3206330
Uruguay,URY,1997,28.799999,3223350
Uruguay,URY,1998,28.200001,3239286
Uruguay,URY,1999,27.700001,3254020
Uruguay,URY,2000,27.299999,3266211
Uruguay,URY,2001,27.0,3274257
Uruguay,URY,2002,26.700001,3278867
Uruguay,URY,2003,26.299999,3281189
Uruguay,URY,2004,25.700001,3283158
Uruguay,URY,2005,25.0,3285775
Uruguay,URY,2006,24.4,3289508
Uruguay,URY,2007,23.6,3295155
Uruguay,URY,2008,22.9,3302183
Uruguay,URY,2009,22.4,3310093
Uruguay,URY,2010,22.200001,3318582
Uruguay,URY,2011,22.200001,3326829
Uruguay,URY,2012,22.200001,3335405
Uzbekistan,UZB,1980,9.8999996,15619936
Uzbekistan,UZB,1981,10.0,16035030
Uzbekistan,UZB,1982,10.1,16462742
Uzbekistan,UZB,1983,10.2,16908401
Uzbekistan,UZB,1984,10.3,17378854
Uzbekistan,UZB,1985,10.4,17875337
Uzbekistan,UZB,1986,10.5,18395619
Uzbekistan,UZB,1987,10.6,18930069
Uzbekistan,UZB,1988,10.7,19460634
Uzbekistan,UZB,1989,10.8,19977193
Uzbekistan,UZB,1990,10.9,20464963
Uzbekistan,UZB,1991,11.0,20962908
Uzbekistan,UZB,1992,11.1,21485096
Uzbekistan,UZB,1993,11.1,21987959
Uzbekistan,UZB,1994,11.2,22463293
Uzbekistan,UZB,1995,11.2,22917586
Uzbekistan,UZB,1996,11.2,23351981
Uzbekistan,UZB,1997,11.2,23758960
Uzbekistan,UZB,1998,11.1,24134929
Uzbekistan,UZB,1999,11.1,24476012
Uzbekistan,UZB,2000,11.0,24787051
Uzbekistan,UZB,2001,10.9,25090288
Uzbekistan,UZB,2002,10.8,25399988
Uzbekistan,UZB,2003,10.6,25711261
Uzbekistan,UZB,2004,10.5,26029350
Uzbekistan,UZB,2005,10.4,26356977
Uzbekistan,UZB,2006,10.3,26699044
Uzbekistan,UZB,2007,10.4,27076013
Uzbekistan,UZB,2008,10.5,27494779
Uzbekistan,UZB,2009,10.6,27939333
Uzbekistan,UZB,2010,10.8,28385508
Uzbekistan,UZB,2011,11.0,28823194
Uzbekistan,UZB,2012,11.2,29261908
Vanuatu,VUT,1980,22.5,115683
Vanuatu,VUT,1981,22.4,118267
Vanuatu,VUT,1982,22.299999,121051
Vanuatu,VUT,1983,22.200001,124013
